pred_num,pred_true_num,score
1278,21,0.49435154
1278,22,0.49514596
1278,23,0.49594038
1278,24,0.49673480
1278,25,0.49752922
1278,26,0.49832364
1278,27,0.49911806
1278,28,0.49991248
1278,29,0.50070690
1278,30,0.50150132
1278,31,0.50229574
1278,32,0.50309016
1278,33,0.50388458
1278,34,0.50467900
1278,35,0.50547342
1278,36,0.50626784
1278,37,0.50706226
1279,0,0.47765097
1279,1,0.47844482
1279,2,0.47923866
1279,3,0.48003251
1279,4,0.48082635
1279,5,0.48162019
1279,6,0.48241404
1279,7,0.48320788
1279,8,0.48400172
1279,9,0.48479557
1279,10,0.48558941
1279,11,0.48638325
1279,12,0.48717710
1279,13,0.48797094
1279,14,0.48876478
1279,15,0.48955863
1279,16,0.49035247
1279,17,0.49114631
1279,18,0.49194016
1279,19,0.49273400
1279,20,0.49352784
1279,21,0.49432169
1279,22,0.49511553
1279,23,0.49590938
1279,24,0.49670322
1279,25,0.49749706
1279,26,0.49829091
1279,27,0.49908475
1279,28,0.49987859
1279,29,0.50067244
1279,30,0.50146628
1279,31,0.50226012
1279,32,0.50305397
1279,33,0.50384781
1279,34,0.50464165
1279,35,0.50543550
1279,36,0.50622934
1279,37,0.50702318
1280,0,0.47763323
1280,1,0.47842650
1280,2,0.47921977
1280,3,0.48001304
1280,4,0.48080630
1280,5,0.48159957
1280,6,0.48239284
1280,7,0.48318611
1280,8,0.48397937
1280,9,0.48477264
1280,10,0.48556591
1280,11,0.48635918
1280,12,0.48715244
1280,13,0.48794571
1280,14,0.48873898
1280,15,0.48953225
1280,16,0.49032552
1280,17,0.49111878
1280,18,0.49191205
1280,19,0.49270532
1280,20,0.49349859
1280,21,0.49429185
1280,22,0.49508512
1280,23,0.49587839
1280,24,0.49667166
1280,25,0.49746492
1280,26,0.49825819
1280,27,0.49905146
1280,28,0.49984473
1280,29,0.50063800
1280,30,0.50143126
1280,31,0.50222453
1280,32,0.50301780
1280,33,0.50381107
1280,34,0.50460433
1280,35,0.50539760
1280,36,0.50619087
1280,37,0.50698414
1281,0,0.47761549
1281,1,0.47840818
1281,2,0.47920087
1281,3,0.47999357
1281,4,0.48078626
1281,5,0.48157895
1281,6,0.48237165
1281,7,0.48316434
1281,8,0.48395703
1281,9,0.48474972
1281,10,0.48554242
1281,11,0.48633511
1281,12,0.48712780
1281,13,0.48792049
1281,14,0.48871319
1281,15,0.48950588
1281,16,0.49029857
1281,17,0.49109127
1281,18,0.49188396
1281,19,0.49267665
1281,20,0.49346934
1281,21,0.49426204
1281,22,0.49505473
1281,23,0.49584742
1281,24,0.49664011
1281,25,0.49743281
1281,26,0.49822550
1281,27,0.49901819
1281,28,0.49981089
1281,29,0.50060358
1281,30,0.50139627
1281,31,0.50218896
1281,32,0.50298166
1281,33,0.50377435
1281,34,0.50456704
1281,35,0.50535973
1281,36,0.50615243
1281,37,0.50694512
1282,0,0.47759774
1282,1,0.47838986
1282,2,0.47918198
1282,3,0.47997410
1282,4,0.48076622
1282,5,0.48155834
1282,6,0.48235046
1282,7,0.48314258
1282,8,0.48393469
1282,9,0.48472681
1282,10,0.48551893
1282,11,0.48631105
1282,12,0.48710317
1282,13,0.48789529
1282,14,0.48868741
1282,15,0.48947952
1282,16,0.49027164
1282,17,0.49106376
1282,18,0.49185588
1282,19,0.49264800
1282,20,0.49344012
1282,21,0.49423224
1282,22,0.49502435
1282,23,0.49581647
1282,24,0.49660859
1282,25,0.49740071
1282,26,0.49819283
1282,27,0.49898495
1282,28,0.49977707
1282,29,0.50056919
1282,30,0.50136130
1282,31,0.50215342
1282,32,0.50294554
1282,33,0.50373766
1282,34,0.50452978
1282,35,0.50532190
1282,36,0.50611402
1282,37,0.50690613
1283,0,0.47758000
1283,1,0.47837154
1283,2,0.47916309
1283,3,0.47995464
1283,4,0.48074618
1283,5,0.48153773
1283,6,0.48232927
1283,7,0.48312082
1283,8,0.48391236
1283,9,0.48470391
1283,10,0.48549545
1283,11,0.48628700
1283,12,0.48707854
1283,13,0.48787009
1283,14,0.48866164
1283,15,0.48945318
1283,16,0.49024473
1283,17,0.49103627
1283,18,0.49182782
1283,19,0.49261936
1283,20,0.49341091
1283,21,0.49420245
1283,22,0.49499400
1283,23,0.49578554
1283,24,0.49657709
1283,25,0.49736864
1283,26,0.49816018
1283,27,0.49895173
1283,28,0.49974327
1283,29,0.50053482
1283,30,0.50132636
1283,31,0.50211791
1283,32,0.50290945
1283,33,0.50370100
1283,34,0.50449254
1283,35,0.50528409
1283,36,0.50607564
1283,37,0.50686718
1284,0,0.47756225
1284,1,0.47835322
1284,2,0.47914420
1284,3,0.47993517
1284,4,0.48072614
1284,5,0.48151712
1284,6,0.48230809
1284,7,0.48309906
1284,8,0.48389004
1284,9,0.48468101
1284,10,0.48547198
1284,11,0.48626296
1284,12,0.48705393
1284,13,0.48784490
1284,14,0.48863588
1284,15,0.48942685
1284,16,0.49021782
1284,17,0.49100879
1284,18,0.49179977
1284,19,0.49259074
1284,20,0.49338171
1284,21,0.49417269
1284,22,0.49496366
1284,23,0.49575463
1284,24,0.49654561
1284,25,0.49733658
1284,26,0.49812755
1284,27,0.49891853
1284,28,0.49970950
1284,29,0.50050047
1284,30,0.50129145
1284,31,0.50208242
1284,32,0.50287339
1284,33,0.50366436
1284,34,0.50445534
1284,35,0.50524631
1284,36,0.50603728
1284,37,0.50682826
1285,0,0.47754450
1285,1,0.47833490
1285,2,0.47912531
1285,3,0.47991571
1285,4,0.48070611
1285,5,0.48149651
1285,6,0.48228691
1285,7,0.48307731
1285,8,0.48386772
1285,9,0.48465812
1285,10,0.48544852
1285,11,0.48623892
1285,12,0.48702932
1285,13,0.48781972
1285,14,0.48861013
1285,15,0.48940053
1285,16,0.49019093
1285,17,0.49098133
1285,18,0.49177173
1285,19,0.49256213
1285,20,0.49335254
1285,21,0.49414294
1285,22,0.49493334
1285,23,0.49572374
1285,24,0.49651414
1285,25,0.49730454
1285,26,0.49809495
1285,27,0.49888535
1285,28,0.49967575
1285,29,0.50046615
1285,30,0.50125655
1285,31,0.50204695
1285,32,0.50283736
1285,33,0.50362776
1285,34,0.50441816
1285,35,0.50520856
1285,36,0.50599896
1285,37,0.50678936
1286,0,0.47752675
1286,1,0.47831658
1286,2,0.47910642
1286,3,0.47989625
1286,4,0.48068608
1286,5,0.48147591
1286,6,0.48226574
1286,7,0.48305557
1286,8,0.48384540
1286,9,0.48463523
1286,10,0.48542506
1286,11,0.48621490
1286,12,0.48700473
1286,13,0.48779456
1286,14,0.48858439
1286,15,0.48937422
1286,16,0.49016405
1286,17,0.49095388
1286,18,0.49174371
1286,19,0.49253354
1286,20,0.49332338
1286,21,0.49411321
1286,22,0.49490304
1286,23,0.49569287
1286,24,0.49648270
1286,25,0.49727253
1286,26,0.49806236
1286,27,0.49885219
1286,28,0.49964202
1286,29,0.50043185
1286,30,0.50122169
1286,31,0.50201152
1286,32,0.50280135
1286,33,0.50359118
1286,34,0.50438101
1286,35,0.50517084
1286,36,0.50596067
1286,37,0.50675050
1287,0,0.47750900
1287,1,0.47829826
1287,2,0.47908753
1287,3,0.47987679
1287,4,0.48066605
1287,5,0.48145531
1287,6,0.48224457
1287,7,0.48303383
1287,8,0.48382309
1287,9,0.48461236
1287,10,0.48540162
1287,11,0.48619088
1287,12,0.48698014
1287,13,0.48776940
1287,14,0.48855866
1287,15,0.48934792
1287,16,0.49013718
1287,17,0.49092645
1287,18,0.49171571
1287,19,0.49250497
1287,20,0.49329423
1287,21,0.49408349
1287,22,0.49487275
1287,23,0.49566201
1287,24,0.49645127
1287,25,0.49724054
1287,26,0.49802980
1287,27,0.49881906
1287,28,0.49960832
1287,29,0.50039758
1287,30,0.50118684
1287,31,0.50197610
1287,32,0.50276537
1287,33,0.50355463
1287,34,0.50434389
1287,35,0.50513315
1287,36,0.50592241
1287,37,0.50671167
1288,0,0.47749125
1288,1,0.47827994
1288,2,0.47906864
1288,3,0.47985733
1288,4,0.48064602
1288,5,0.48143471
1288,6,0.48222341
1288,7,0.48301210
1288,8,0.48380079
1288,9,0.48458948
1288,10,0.48537818
1288,11,0.48616687
1288,12,0.48695556
1288,13,0.48774425
1288,14,0.48853295
1288,15,0.48932164
1288,16,0.49011033
1288,17,0.49089902
1288,18,0.49168772
1288,19,0.49247641
1288,20,0.49326510
1288,21,0.49405379
1288,22,0.49484249
1288,23,0.49563118
1288,24,0.49641987
1288,25,0.49720856
1288,26,0.49799726
1288,27,0.49878595
1288,28,0.49957464
1288,29,0.50036333
1288,30,0.50115202
1288,31,0.50194072
1288,32,0.50272941
1288,33,0.50351810
1288,34,0.50430679
1288,35,0.50509549
1288,36,0.50588418
1288,37,0.50667287
1289,0,0.47747350
1289,1,0.47826162
1289,2,0.47904975
1289,3,0.47983787
1289,4,0.48062600
1289,5,0.48141412
1289,6,0.48220224
1289,7,0.48299037
1289,8,0.48377849
1289,9,0.48456662
1289,10,0.48535474
1289,11,0.48614287
1289,12,0.48693099
1289,13,0.48771912
1289,14,0.48850724
1289,15,0.48929536
1289,16,0.49008349
1289,17,0.49087161
1289,18,0.49165974
1289,19,0.49244786
1289,20,0.49323599
1289,21,0.49402411
1289,22,0.49481224
1289,23,0.49560036
1289,24,0.49638848
1289,25,0.49717661
1289,26,0.49796473
1289,27,0.49875286
1289,28,0.49954098
1289,29,0.50032911
1289,30,0.50111723
1289,31,0.50190536
1289,32,0.50269348
1289,33,0.50348160
1289,34,0.50426973
1289,35,0.50505785
1289,36,0.50584598
1289,37,0.50663410
1290,0,0.47745574
1290,1,0.47824330
1290,2,0.47903086
1290,3,0.47981842
1290,4,0.48060597
1290,5,0.48139353
1290,6,0.48218109
1290,7,0.48296864
1290,8,0.48375620
1290,9,0.48454376
1290,10,0.48533132
1290,11,0.48611887
1290,12,0.48690643
1290,13,0.48769399
1290,14,0.48848155
1290,15,0.48926910
1290,16,0.49005666
1290,17,0.49084422
1290,18,0.49163178
1290,19,0.49241933
1290,20,0.49320689
1290,21,0.49399445
1290,22,0.49478200
1290,23,0.49556956
1290,24,0.49635712
1290,25,0.49714468
1290,26,0.49793223
1290,27,0.49871979
1290,28,0.49950735
1290,29,0.50029491
1290,30,0.50108246
1290,31,0.50187002
1290,32,0.50265758
1290,33,0.50344513
1290,34,0.50423269
1290,35,0.50502025
1290,36,0.50580781
1290,37,0.50659536
1291,0,0.47743799
1291,1,0.47822498
1291,2,0.47901197
1291,3,0.47979896
1291,4,0.48058595
1291,5,0.48137294
1291,6,0.48215993
1291,7,0.48294693
1291,8,0.48373392
1291,9,0.48452091
1291,10,0.48530790
1291,11,0.48609489
1291,12,0.48688188
1291,13,0.48766887
1291,14,0.48845586
1291,15,0.48924285
1291,16,0.49002984
1291,17,0.49081684
1291,18,0.49160383
1291,19,0.49239082
1291,20,0.49317781
1291,21,0.49396480
1291,22,0.49475179
1291,23,0.49553878
1291,24,0.49632577
1291,25,0.49711276
1291,26,0.49789975
1291,27,0.49868674
1291,28,0.49947374
1291,29,0.50026073
1291,30,0.50104772
1291,31,0.50183471
1291,32,0.50262170
1291,33,0.50340869
1291,34,0.50419568
1291,35,0.50498267
1291,36,0.50576966
1291,37,0.50655665
1292,0,0.47742023
1292,1,0.47820666
1292,2,0.47899308
1292,3,0.47977951
1292,4,0.48056593
1292,5,0.48135236
1292,6,0.48213878
1292,7,0.48292521
1292,8,0.48371164
1292,9,0.48449806
1292,10,0.48528449
1292,11,0.48607091
1292,12,0.48685734
1292,13,0.48764376
1292,14,0.48843019
1292,15,0.48921661
1292,16,0.49000304
1292,17,0.49078947
1292,18,0.49157589
1292,19,0.49236232
1292,20,0.49314874
1292,21,0.49393517
1292,22,0.49472159
1292,23,0.49550802
1292,24,0.49629444
1292,25,0.49708087
1292,26,0.49786730
1292,27,0.49865372
1292,28,0.49944015
1292,29,0.50022657
1292,30,0.50101300
1292,31,0.50179942
1292,32,0.50258585
1292,33,0.50337227
1292,34,0.50415870
1292,35,0.50494513
1292,36,0.50573155
1292,37,0.50651798
1293,0,0.47740247
1293,1,0.47818833
1293,2,0.47897420
1293,3,0.47976006
1293,4,0.48054592
1293,5,0.48133178
1293,6,0.48211764
1293,7,0.48290350
1293,8,0.48368936
1293,9,0.48447522
1293,10,0.48526108
1293,11,0.48604694
1293,12,0.48683281
1293,13,0.48761867
1293,14,0.48840453
1293,15,0.48919039
1293,16,0.48997625
1293,17,0.49076211
1293,18,0.49154797
1293,19,0.49233383
1293,20,0.49311969
1293,21,0.49390555
1293,22,0.49469141
1293,23,0.49547728
1293,24,0.49626314
1293,25,0.49704900
1293,26,0.49783486
1293,27,0.49862072
1293,28,0.49940658
1293,29,0.50019244
1293,30,0.50097830
1293,31,0.50176416
1293,32,0.50255002
1293,33,0.50333588
1293,34,0.50412175
1293,35,0.50490761
1293,36,0.50569347
1293,37,0.50647933
1294,0,0.47738471
1294,1,0.47817001
1294,2,0.47895531
1294,3,0.47974061
1294,4,0.48052590
1294,5,0.48131120
1294,6,0.48209650
1294,7,0.48288180
1294,8,0.48366709
1294,9,0.48445239
1294,10,0.48523769
1294,11,0.48602298
1294,12,0.48680828
1294,13,0.48759358
1294,14,0.48837888
1294,15,0.48916417
1294,16,0.48994947
1294,17,0.49073477
1294,18,0.49152006
1294,19,0.49230536
1294,20,0.49309066
1294,21,0.49387596
1294,22,0.49466125
1294,23,0.49544655
1294,24,0.49623185
1294,25,0.49701714
1294,26,0.49780244
1294,27,0.49858774
1294,28,0.49937304
1294,29,0.50015833
1294,30,0.50094363
1294,31,0.50172893
1294,32,0.50251423
1294,33,0.50329952
1294,34,0.50408482
1294,35,0.50487012
1294,36,0.50565541
1294,37,0.50644071
1295,0,0.47736695
1295,1,0.47815169
1295,2,0.47893642
1295,3,0.47972116
1295,4,0.48050589
1295,5,0.48129063
1295,6,0.48207536
1295,7,0.48286009
1295,8,0.48364483
1295,9,0.48442956
1295,10,0.48521430
1295,11,0.48599903
1295,12,0.48678377
1295,13,0.48756850
1295,14,0.48835323
1295,15,0.48913797
1295,16,0.48992270
1295,17,0.49070744
1295,18,0.49149217
1295,19,0.49227691
1295,20,0.49306164
1295,21,0.49384637
1295,22,0.49463111
1295,23,0.49541584
1295,24,0.49620058
1295,25,0.49698531
1295,26,0.49777005
1295,27,0.49855478
1295,28,0.49933951
1295,29,0.50012425
1295,30,0.50090898
1295,31,0.50169372
1295,32,0.50247845
1295,33,0.50326319
1295,34,0.50404792
1295,35,0.50483265
1295,36,0.50561739
1295,37,0.50640212
1296,0,0.47734919
1296,1,0.47813337
1296,2,0.47891754
1296,3,0.47970171
1296,4,0.48048588
1296,5,0.48127005
1296,6,0.48205423
1296,7,0.48283840
1296,8,0.48362257
1296,9,0.48440674
1296,10,0.48519092
1296,11,0.48597509
1296,12,0.48675926
1296,13,0.48754343
1296,14,0.48832760
1296,15,0.48911178
1296,16,0.48989595
1296,17,0.49068012
1296,18,0.49146429
1296,19,0.49224847
1296,20,0.49303264
1296,21,0.49381681
1296,22,0.49460098
1296,23,0.49538515
1296,24,0.49616933
1296,25,0.49695350
1296,26,0.49773767
1296,27,0.49852184
1296,28,0.49930602
1296,29,0.50009019
1296,30,0.50087436
1296,31,0.50165853
1296,32,0.50244270
1296,33,0.50322688
1296,34,0.50401105
1296,35,0.50479522
1296,36,0.50557939
1296,37,0.50636357
1297,0,0.47733143
1297,1,0.47811504
1297,2,0.47889865
1297,3,0.47968226
1297,4,0.48046587
1297,5,0.48124949
1297,6,0.48203310
1297,7,0.48281671
1297,8,0.48360032
1297,9,0.48438393
1297,10,0.48516754
1297,11,0.48595115
1297,12,0.48673476
1297,13,0.48751837
1297,14,0.48830198
1297,15,0.48908560
1297,16,0.48986921
1297,17,0.49065282
1297,18,0.49143643
1297,19,0.49222004
1297,20,0.49300365
1297,21,0.49378726
1297,22,0.49457087
1297,23,0.49535448
1297,24,0.49613810
1297,25,0.49692171
1297,26,0.49770532
1297,27,0.49848893
1297,28,0.49927254
1297,29,0.50005615
1297,30,0.50083976
1297,31,0.50162337
1297,32,0.50240698
1297,33,0.50319059
1297,34,0.50397421
1297,35,0.50475782
1297,36,0.50554143
1297,37,0.50632504
1298,0,0.47731367
1298,1,0.47809672
1298,2,0.47887977
1298,3,0.47966282
1298,4,0.48044587
1298,5,0.48122892
1298,6,0.48201197
1298,7,0.48279502
1298,8,0.48357807
1298,9,0.48436112
1298,10,0.48514417
1298,11,0.48592722
1298,12,0.48671027
1298,13,0.48749333
1298,14,0.48827638
1298,15,0.48905943
1298,16,0.48984248
1298,17,0.49062553
1298,18,0.49140858
1298,19,0.49219163
1298,20,0.49297468
1298,21,0.49375773
1298,22,0.49454078
1298,23,0.49532383
1298,24,0.49610688
1298,25,0.49688993
1298,26,0.49767298
1298,27,0.49845603
1298,28,0.49923909
1298,29,0.50002214
1298,30,0.50080519
1298,31,0.50158824
1298,32,0.50237129
1298,33,0.50315434
1298,34,0.50393739
1298,35,0.50472044
1298,36,0.50550349
1298,37,0.50628654
1299,0,0.47729590
1299,1,0.47807839
1299,2,0.47886088
1299,3,0.47964337
1299,4,0.48042587
1299,5,0.48120836
1299,6,0.48199085
1299,7,0.48277334
1299,8,0.48355583
1299,9,0.48433832
1299,10,0.48512081
1299,11,0.48590330
1299,12,0.48668580
1299,13,0.48746829
1299,14,0.48825078
1299,15,0.48903327
1299,16,0.48981576
1299,17,0.49059825
1299,18,0.49138074
1299,19,0.49216323
1299,20,0.49294572
1299,21,0.49372822
1299,22,0.49451071
1299,23,0.49529320
1299,24,0.49607569
1299,25,0.49685818
1299,26,0.49764067
1299,27,0.49842316
1299,28,0.49920565
1299,29,0.49998814
1299,30,0.50077064
1299,31,0.50155313
1299,32,0.50233562
1299,33,0.50311811
1299,34,0.50390060
1299,35,0.50468309
1299,36,0.50546558
1299,37,0.50624807
1300,0,0.47727813
1300,1,0.47806007
1300,2,0.47884200
1300,3,0.47962393
1300,4,0.48040586
1300,5,0.48118780
1300,6,0.48196973
1300,7,0.48275166
1300,8,0.48353359
1300,9,0.48431553
1300,10,0.48509746
1300,11,0.48587939
1300,12,0.48666132
1300,13,0.48744326
1300,14,0.48822519
1300,15,0.48900712
1300,16,0.48978905
1300,17,0.49057099
1300,18,0.49135292
1300,19,0.49213485
1300,20,0.49291678
1300,21,0.49369872
1300,22,0.49448065
1300,23,0.49526258
1300,24,0.49604451
1300,25,0.49682645
1300,26,0.49760838
1300,27,0.49839031
1300,28,0.49917224
1300,29,0.49995418
1300,30,0.50073611
1300,31,0.50151804
1300,32,0.50229997
1300,33,0.50308191
1300,34,0.50386384
1300,35,0.50464577
1300,36,0.50542770
1300,37,0.50620964
1301,0,0.47726037
1301,1,0.47804174
1301,2,0.47882312
1301,3,0.47960449
1301,4,0.48038587
1301,5,0.48116724
1301,6,0.48194861
1301,7,0.48272999
1301,8,0.48351136
1301,9,0.48429274
1301,10,0.48507411
1301,11,0.48585549
1301,12,0.48663686
1301,13,0.48741824
1301,14,0.48819961
1301,15,0.48898099
1301,16,0.48976236
1301,17,0.49054374
1301,18,0.49132511
1301,19,0.49210649
1301,20,0.49288786
1301,21,0.49366923
1301,22,0.49445061
1301,23,0.49523198
1301,24,0.49601336
1301,25,0.49679473
1301,26,0.49757611
1301,27,0.49835748
1301,28,0.49913886
1301,29,0.49992023
1301,30,0.50070161
1301,31,0.50148298
1301,32,0.50226436
1301,33,0.50304573
1301,34,0.50382710
1301,35,0.50460848
1301,36,0.50538985
1301,37,0.50617123
1302,0,0.47724260
1302,1,0.47802342
1302,2,0.47880423
1302,3,0.47958505
1302,4,0.48036587
1302,5,0.48114669
1302,6,0.48192750
1302,7,0.48270832
1302,8,0.48348914
1302,9,0.48426996
1302,10,0.48505077
1302,11,0.48583159
1302,12,0.48661241
1302,13,0.48739323
1302,14,0.48817405
1302,15,0.48895486
1302,16,0.48973568
1302,17,0.49051650
1302,18,0.49129732
1302,19,0.49207813
1302,20,0.49285895
1302,21,0.49363977
1302,22,0.49442059
1302,23,0.49520140
1302,24,0.49598222
1302,25,0.49676304
1302,26,0.49754386
1302,27,0.49832467
1302,28,0.49910549
1302,29,0.49988631
1302,30,0.50066713
1302,31,0.50144794
1302,32,0.50222876
1302,33,0.50300958
1302,34,0.50379040
1302,35,0.50457122
1302,36,0.50535203
1302,37,0.50613285
1303,0,0.47722483
1303,1,0.47800509
1303,2,0.47878535
1303,3,0.47956561
1303,4,0.48034587
1303,5,0.48112614
1303,6,0.48190640
1303,7,0.48268666
1303,8,0.48346692
1303,9,0.48424718
1303,10,0.48502744
1303,11,0.48580770
1303,12,0.48658797
1303,13,0.48736823
1303,14,0.48814849
1303,15,0.48892875
1303,16,0.48970901
1303,17,0.49048927
1303,18,0.49126953
1303,19,0.49204980
1303,20,0.49283006
1303,21,0.49361032
1303,22,0.49439058
1303,23,0.49517084
1303,24,0.49595110
1303,25,0.49673136
1303,26,0.49751163
1303,27,0.49829189
1303,28,0.49907215
1303,29,0.49985241
1303,30,0.50063267
1303,31,0.50141293
1303,32,0.50219319
1303,33,0.50297346
1303,34,0.50375372
1303,35,0.50453398
1303,36,0.50531424
1303,37,0.50609450
1304,0,0.47720706
1304,1,0.47798676
1304,2,0.47876647
1304,3,0.47954618
1304,4,0.48032588
1304,5,0.48110559
1304,6,0.48188529
1304,7,0.48266500
1304,8,0.48344471
1304,9,0.48422441
1304,10,0.48500412
1304,11,0.48578382
1304,12,0.48656353
1304,13,0.48734324
1304,14,0.48812294
1304,15,0.48890265
1304,16,0.48968235
1304,17,0.49046206
1304,18,0.49124177
1304,19,0.49202147
1304,20,0.49280118
1304,21,0.49358089
1304,22,0.49436059
1304,23,0.49514030
1304,24,0.49592000
1304,25,0.49669971
1304,26,0.49747942
1304,27,0.49825912
1304,28,0.49903883
1304,29,0.49981853
1304,30,0.50059824
1304,31,0.50137795
1304,32,0.50215765
1304,33,0.50293736
1304,34,0.50371706
1304,35,0.50449677
1304,36,0.50527648
1304,37,0.50605618
1305,0,0.47718928
1305,1,0.47796844
1305,2,0.47874759
1305,3,0.47952674
1305,4,0.48030589
1305,5,0.48108504
1305,6,0.48186419
1305,7,0.48264335
1305,8,0.48342250
1305,9,0.48420165
1305,10,0.48498080
1305,11,0.48575995
1305,12,0.48653910
1305,13,0.48731826
1305,14,0.48809741
1305,15,0.48887656
1305,16,0.48965571
1305,17,0.49043486
1305,18,0.49121401
1305,19,0.49199316
1305,20,0.49277232
1305,21,0.49355147
1305,22,0.49433062
1305,23,0.49510977
1305,24,0.49588892
1305,25,0.49666807
1305,26,0.49744723
1305,27,0.49822638
1305,28,0.49900553
1305,29,0.49978468
1305,30,0.50056383
1305,31,0.50134298
1305,32,0.50212214
1305,33,0.50290129
1305,34,0.50368044
1305,35,0.50445959
1305,36,0.50523874
1305,37,0.50601789
1306,0,0.47717151
1306,1,0.47795011
1306,2,0.47872871
1306,3,0.47950730
1306,4,0.48028590
1306,5,0.48106450
1306,6,0.48184310
1306,7,0.48262170
1306,8,0.48340029
1306,9,0.48417889
1306,10,0.48495749
1306,11,0.48573609
1306,12,0.48651469
1306,13,0.48729328
1306,14,0.48807188
1306,15,0.48885048
1306,16,0.48962908
1306,17,0.49040768
1306,18,0.49118627
1306,19,0.49196487
1306,20,0.49274347
1306,21,0.49352207
1306,22,0.49430066
1306,23,0.49507926
1306,24,0.49585786
1306,25,0.49663646
1306,26,0.49741506
1306,27,0.49819365
1306,28,0.49897225
1306,29,0.49975085
1306,30,0.50052945
1306,31,0.50130805
1306,32,0.50208664
1306,33,0.50286524
1306,34,0.50364384
1306,35,0.50442244
1306,36,0.50520104
1306,37,0.50597963
1307,0,0.47715374
1307,1,0.47793178
1307,2,0.47870983
1307,3,0.47948787
1307,4,0.48026592
1307,5,0.48104396
1307,6,0.48182201
1307,7,0.48260005
1307,8,0.48337810
1307,9,0.48415614
1307,10,0.48493419
1307,11,0.48571223
1307,12,0.48649028
1307,13,0.48726832
1307,14,0.48804637
1307,15,0.48882441
1307,16,0.48960246
1307,17,0.49038050
1307,18,0.49115855
1307,19,0.49193659
1307,20,0.49271464
1307,21,0.49349268
1307,22,0.49427073
1307,23,0.49504877
1307,24,0.49582682
1307,25,0.49660486
1307,26,0.49738291
1307,27,0.49816095
1307,28,0.49893900
1307,29,0.49971704
1307,30,0.50049509
1307,31,0.50127313
1307,32,0.50205118
1307,33,0.50282922
1307,34,0.50360727
1307,35,0.50438531
1307,36,0.50516336
1307,37,0.50594140
1308,0,0.47713596
1308,1,0.47791345
1308,2,0.47869095
1308,3,0.47946844
1308,4,0.48024593
1308,5,0.48102343
1308,6,0.48180092
1308,7,0.48257841
1308,8,0.48335590
1308,9,0.48413340
1308,10,0.48491089
1308,11,0.48568838
1308,12,0.48646588
1308,13,0.48724337
1308,14,0.48802086
1308,15,0.48879836
1308,16,0.48957585
1308,17,0.49035334
1308,18,0.49113083
1308,19,0.49190833
1308,20,0.49268582
1308,21,0.49346331
1308,22,0.49424081
1308,23,0.49501830
1308,24,0.49579579
1308,25,0.49657329
1308,26,0.49735078
1308,27,0.49812827
1308,28,0.49890576
1308,29,0.49968326
1308,30,0.50046075
1308,31,0.50123824
1308,32,0.50201574
1308,33,0.50279323
1308,34,0.50357072
1308,35,0.50434822
1308,36,0.50512571
1308,37,0.50590320
1309,0,0.47711818
1309,1,0.47789512
1309,2,0.47867207
1309,3,0.47944901
1309,4,0.48022595
1309,5,0.48100289
1309,6,0.48177983
1309,7,0.48255678
1309,8,0.48333372
1309,9,0.48411066
1309,10,0.48488760
1309,11,0.48566454
1309,12,0.48644148
1309,13,0.48721843
1309,14,0.48799537
1309,15,0.48877231
1309,16,0.48954925
1309,17,0.49032619
1309,18,0.49110314
1309,19,0.49188008
1309,20,0.49265702
1309,21,0.49343396
1309,22,0.49421090
1309,23,0.49498784
1309,24,0.49576479
1309,25,0.49654173
1309,26,0.49731867
1309,27,0.49809561
1309,28,0.49887255
1309,29,0.49964949
1309,30,0.50042644
1309,31,0.50120338
1309,32,0.50198032
1309,33,0.50275726
1309,34,0.50353420
1309,35,0.50431115
1309,36,0.50508809
1309,37,0.50586503
1310,0,0.47710040
1310,1,0.47787680
1310,2,0.47865319
1310,3,0.47942958
1310,4,0.48020597
1310,5,0.48098236
1310,6,0.48175875
1310,7,0.48253514
1310,8,0.48331154
1310,9,0.48408793
1310,10,0.48486432
1310,11,0.48564071
1310,12,0.48641710
1310,13,0.48719349
1310,14,0.48796988
1310,15,0.48874628
1310,16,0.48952267
1310,17,0.49029906
1310,18,0.49107545
1310,19,0.49185184
1310,20,0.49262823
1310,21,0.49340462
1310,22,0.49418102
1310,23,0.49495741
1310,24,0.49573380
1310,25,0.49651019
1310,26,0.49728658
1310,27,0.49806297
1310,28,0.49883936
1310,29,0.49961575
1310,30,0.50039215
1310,31,0.50116854
1310,32,0.50194493
1310,33,0.50272132
1310,34,0.50349771
1310,35,0.50427410
1310,36,0.50505049
1310,37,0.50582689
1311,0,0.47708262
1311,1,0.47785847
1311,2,0.47863431
1311,3,0.47941015
1311,4,0.48018599
1311,5,0.48096183
1311,6,0.48173768
1311,7,0.48251352
1311,8,0.48328936
1311,9,0.48406520
1311,10,0.48484104
1311,11,0.48561688
1311,12,0.48639273
1311,13,0.48716857
1311,14,0.48794441
1311,15,0.48872025
1311,16,0.48949609
1311,17,0.49027194
1311,18,0.49104778
1311,19,0.49182362
1311,20,0.49259946
1311,21,0.49337530
1311,22,0.49415114
1311,23,0.49492699
1311,24,0.49570283
1311,25,0.49647867
1311,26,0.49725451
1311,27,0.49803035
1311,28,0.49880620
1311,29,0.49958204
1311,30,0.50035788
1311,31,0.50113372
1311,32,0.50190956
1311,33,0.50268540
1311,34,0.50346125
1311,35,0.50423709
1311,36,0.50501293
1311,37,0.50578877
